"","id","submitdate","lastpage","startlanguage","seed","Gender","What is your age?","Profession","Your expert level","Years of experience","Country where you work?","Who in general obtains the informed consent prior to anaesthesia?","[ASA-Class] Which of the following Scores do you routinely use in preoperative evaluation?","[Apfel-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[NYHA-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[ARISCAT-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[rCRI] Which of the following Scores do you routinely use in preoperative evaluation?","[POSPOM] Which of the following Scores do you routinely use in preoperative evaluation?","[Other] Which of the following Scores do you routinely use in preoperative evaluation?","How would you prefer to do the anaesthesiological preoperative evaluation in the future?","[Other] How would you prefer to do the anaesthesiological preoperative evaluation in the future?","When do you need to obtain Informed consent for elective surgery based on legal requirements (for complex procedures, higher risk patients).","When do you need to obtain Informed consent for elective surgery based on legal requirements (for simple procedures, low risk patients).","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","Thinking of Re-Do / repeated anaesthesia assuming the patient is well informed. Would an online/telephone informed consent then be allowed for elective surgery due to legal requirements in your country?","Is there a special regulation in your country during this pandemic situation favouring online or telephone informed consent?","Is it possible to obtain informed consent online via internet, in your routine setting?","[Comment] Is it possible to obtain informed consent online via internet, in your routine setting?","Is it possible to obtain informed consent online via telefone, in your routine setting?","[Comment] Is it possible to obtain informed consent online via telefone, in your routine setting?","Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","[Comment] Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Comment] When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Lack of personal contact] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Patient´s behaviour is impossible to observe] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Personal relation with the patient cannot be build] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Confidence in anaesthesia cannot be achieved] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to fulfil legal requirements] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[I am not sure if it might be illegal in my country] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to gather for anamnestic information] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Other] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[If patients are from remote locations,  no travel or transportation is necessary] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[More relaxed for the patients] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[No waste of time waiting in the holding area] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Less anger/stress due to long waiting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[With specific questions all information could be obtained] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Together with special designed written information and professional pre-produced videos it might be more efficient than face-to-face meeting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Other] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Age above ...] What requirements does a child have to fulfil to sign independently?","[Comment] [Age above ...] What requirements does a child have to fulfil to sign independently?","[Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[Comment] [Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[other ...] What requirements does a child have to fulfil to sign independently?","[Comment] [other ...] What requirements does a child have to fulfil to sign independently?","Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","[Comment] Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","[Comment] In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)","[Comment] Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)"
"29",29,"1980-01-01 00:00:00",4,"en","750732226","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","24h prior to surgery","No (please comment the reasons)","We have to talk with patient in person and he/she has to sign","No (please comment the reasons)","We have to talk with patient in person and he/she has to sign","No","No","No (please comment)","We have to talk with patient in person and he/she has to sign","No (please comment)","We have to talk with patient in person and he/she has to sign","No","We have to talk with patient in person and he/she has to sign","No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected","The clinical examination is interchangeable","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","the only advantage is in filling in the answers to the usual questions but the clinical examination must be done in a hospital","Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","12","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"30",30,NA,1,"en","1258520709","male","35 to 44 years","Medical doctor","Resident","5 - 10","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,"1980-01-01 00:00:00",4,"en","425814058","female","35 to 44 years","Medical doctor","Consultant","< 5","Greece","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"via telefone",NA,"2 days or more before surgery","2 days or more before surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","No (please comment)",NA,"Yes",NA,"No",NA,"No",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"33",33,"1980-01-01 00:00:00",4,"en","1106446012","female","65 or older","Medical doctor","Consultant","> 20","Italy","Consultant","Yes","Not selected","Yes","Yes","Not selected","Not selected","CGA, frailty in case of older pts","in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)","As I deal exclusively with geriatric surgical pts, I consider this procedure not appropriate","I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","Different (please comment)","Only for psychological treatments","No (please comment)","Clinical examination fundamental","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,NA,NA,NA,NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,NA,NA,NA,NA,NA,NA
"34",34,"1980-01-01 00:00:00",4,"en","1684962283","female","55 to 64 years","Medical doctor","Consultant","> 20","Lithuania","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)","Patient can't sign and there are no identification possibility.","No (please comment the reasons)",NA,"No","Yes","Yes",NA,"Yes",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Yes",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"35",35,"1980-01-01 00:00:00",4,"en","1310957557","female","55 to 64 years","Medical doctor","Consultant","> 20","Romania","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)","The patient must sign The consent.","No (please comment the reasons)","The same as above","No","No","No (please comment)","See above","No (please comment)","See above","No","No legal procedures","Yes","Only for uncomplicated procedures","Not selected","Yes","Yes","Not selected","Yes","Not selected","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,NA,NA,NA,NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,NA,NA,NA,NA,NA,NA
"36",36,NA,2,"en","366447993","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Not selected","Not selected","Yes","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements","We sign the consent in person even after phone or video evaluation","I do not know the legal requirements",NA,"I don´t know the legal requirements","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,NA,3,"en","29913182","male","34 or younger","Medical doctor","Resident","< 5","Greece","Resident","Yes","Not selected","Not selected","Yes","Yes","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"Yes",NA,"No",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","No physical examination","Yes","Yes","Yes","Yes","Yes","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,NA,2,"en","19161009","female","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,"1980-01-01 00:00:00",4,"en","608407968","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","15","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"40",40,NA,1,"en","665760602","female","45 to 54 years","Medical doctor","Consultant","> 20","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,"1980-01-01 00:00:00",4,"en","2116196051","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","Special trained nurse","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)","Patient or relatives should be in person to sign consent","No (please comment the reasons)","Patient or relatives should be in person to sign consent","No","No","No (please comment)","Patient or relatives should be in person to sign consent","No (please comment)","Patient or relatives should be in person to sign consent","No","Patient or relatives should be in person to sign consent","Yes",NA,"Yes","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"42",42,NA,3,"en","1696166420","female","34 or younger","Medical doctor","Consultant","5 - 10","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected","Apache (if needed)","in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)","Prefer see patients and examine them in real time. I think, it give better opportunity to notice some abnormalities of patient's anatomy etc.","No (please comment)",NA,"No",NA,"No",NA,"Not selected","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,"1980-01-01 00:00:00",4,"en","2044412570","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"2 days or more before surgery","24h prior to surgery","Yes","It differs from hosp to another","Yes",NA,"No","No","No (please comment)","Lebanese crisis","Yes",NA,"Different (please comment)",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"44",44,"1980-01-01 00:00:00",4,"en","361533223","female","65 or older","Medical doctor","Consultant","> 20","Latvia","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)",NA,"Yes",NA,"No","I don´t know","Yes",NA,"Different (please comment)",NA,"Yes",NA,"Different (please comment)",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Yes","Yes","Not selected","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"Different (please commment)",NA,"Yes",NA,"Yes",NA
"45",45,"1980-01-01 00:00:00",4,"en","998090388","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","Yes","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18 ","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"46",46,"1980-01-01 00:00:00",4,"en","1963666999","male","34 or younger","Medical doctor","Resident","< 5","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected","RACHS",NA,"In person or online via videoconference if it helps patient not to come to the hospital for inform consent only","Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","We always write the special document signed by at least 3 doctors in case we can't obtain consent from the parents (pediatric cases)","No (please comment the reasons)",NA,"No","No","Different (please comment)","We don't have infrastructure for that and some patients may not be familiar with internet","Yes",NA,"No",NA,"Yes",NA,"Yes","Yes","Yes","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Yes",NA,"Not selected",NA,"No",NA,"Different (please commment)","No, but for some patients who looks suspitious","Yes",NA
"47",47,"1980-01-01 00:00:00",4,"en","1144268835","female","35 to 44 years","Medical doctor","Consultant","5 - 10","Romania","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","No (please comment)",NA,"Yes",NA,"Different (please comment)",NA,"No",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Different (please comment)",NA,"Different (please comment)",NA,"Yes","18","Yes",NA,"Not selected",NA,"Different (please commment)",NA,"Yes",NA,"Yes",NA
"48",48,"1980-01-01 00:00:00",4,"en","1311944879","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","Yes",NA,"Yes",NA,"Yes","No","No (please comment)","Not yet there","No (please comment)","Not yet there","Different (please comment)","No regulation yet","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Not selected",NA,"Just the one, who is present","Divorce or separated-both ","Different (please comment)","The same","Yes","18 or 17in obgyn ","Yes","Age or if lacking cognitive skills-legal guardian","Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"50",50,"1980-01-01 00:00:00",4,"en","384385613","male","35 to 44 years","Medical doctor","Consultant","5 - 10","Netherlands","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","Yes",NA,"Yes",NA,"Yes","No","No (please comment)",NA,"Yes",NA,"Yes",NA,"No",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Not selected","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes",NA,"Different (please commment)","Already checked in the admission area","Yes",NA
"51",51,"1980-01-01 00:00:00",4,"en","1340241059","female","35 to 44 years","Medical doctor","Resident","10 - 20","Denmark","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected","sari","in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"Yes","I don´t know","No (please comment)",NA,"No (please comment)",NA,"Yes",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","no aiwayevaluation","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Different (please comment)",NA,"Different (please comment)",NA,"Yes","15","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"52",52,NA,2,"en","344531045","male","55 to 64 years","Medical doctor","Consultant","> 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,"1980-01-01 00:00:00",4,"en","1654916429","male","35 to 44 years","Medical doctor","Consultant","5 - 10","Netherlands","Consultant","Yes","Yes","Yes","Not selected","Yes","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"Yes","I don´t know","Different (please comment)","Only if there is informed consent obtained already for (sort of) the same preocedure that is not older than 6 months","Different (please comment)","Only if there is informed consent obtained already for (sort of) the same preocedure that is not older than 6 months","Different (please comment)","Only if there is informed consent obtained already for (sort of) the same preocedure that is not older than 6 months","Different (please comment)","I would still like to verify height and weight and get vital signs. If this can be provided by a GP its fine","Not selected","Not selected","Yes","Not selected","Yes","Yes","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Yes","almost all info can be obtained, but physical examination and vital signs need to be obtained","Always both parents","I think we can assume that if one parent gives consent the other will do so aswell. But we need both.","Always both parents","I think we can assume that if one parent gives consent the other will do so aswell. But we need both.","Yes","16","Not selected",NA,"Not selected",NA,"Different (please commment)","I dont know, think so","No",NA,"Yes",NA
